osm_id,code,fclass,population,name,geometry
6789727083,1004,hamlet,0,牛徑 Ngau Keng,POINT (114.0851294 22.4243732)
6789739732,1004,hamlet,0,元崗 Yuen Kong,POINT (114.0780027 22.4275701)
6789743916,1004,hamlet,0,下新圍 Ha San Wai,POINT (114.0548563 22.4744099)
6789756815,1004,hamlet,0,桃園圍 To Yuen Wai,POINT (113.9835604 22.4163453)
6789787556,1004,hamlet,0,頌皇台 Chung Wong Toi,POINT (113.9847644 22.4065118)
6791769133,1004,hamlet,0,長沙欄 Cheung Sha Lan,POINT (114.0168957 22.2881317)
6798286241,1004,hamlet,0,相思灣 Sheung Sze Wan,POINT (114.2912375 22.3051546)
6862210077,1004,hamlet,0,樟樹灘 Cheung Shue Tan,POINT (114.2005618 22.4264696)
6877046317,1004,hamlet,0,北港坳 Pak Kong Au,POINT (114.2605366 22.3843743)
6877046319,1003,village,0,北港 Pak Kong,POINT (114.2580995 22.3798221)
6877046320,1004,hamlet,0,莫遮輋 Mok Tse Che,POINT (114.2513403 22.3488659)
6877046321,1004,hamlet,0,對面海 Tui Min Hoi,POINT (114.2715729 22.3773257)
6877046323,1004,hamlet,0,石壆圍 Shek Pok Wai,POINT (114.2408973 22.3507825)
6877046325,1004,hamlet,0,壁屋 Pik Uk,POINT (114.245818 22.3436823)
6877098640,1004,hamlet,0,浪徑 Long Keng,POINT (114.2824506 22.3989658)
6877115125,1004,hamlet,0,布袋澳 Po Toi O,POINT (114.2941642 22.2749297)
6880165374,1050,locality,0,蕉窩 Tsiu Wo,POINT (114.290976 22.2934482)
6923739732,1050,locality,0,牛過路 Ngau Kwo Lo,POINT (114.3210917 22.4656103)
6925946987,1004,hamlet,0,大坑口 Tai Hang Hau,POINT (114.294745 22.303118)
6925946988,1004,hamlet,0,茅莆 Mao Po,POINT (114.2936718 22.3015846)
6925946989,1004,hamlet,0,小坑口 Siu Hang Hau,POINT (114.2927072 22.3035705)
6929257129,1004,hamlet,0,坪輋元下 Ping Che Yuen Ha,POINT (114.1561001 22.5280559)
6929264391,1004,hamlet,0,昇平村 Sing Ping Village,POINT (114.1553681 22.5319386)
6929264392,1004,hamlet,0,坪輋隔田 Ping Che Kat Tin,POINT (114.1601328 22.5282667)
6929291569,1004,hamlet,0,佛頭洲 Fat Tau Chau,POINT (114.2686109 22.3140975)
6929524817,1004,hamlet,0,李屋村 Lee Uk Village,POINT (114.1847438 22.3735042)
6929754936,1004,hamlet,0,泮涌村 Pan Chung Village,POINT (114.1651191 22.4456406)
6933843578,1050,locality,0,牛寮 Ngau Liu,POINT (114.0986059 22.4030557)
6933861168,1010,suburb,0,曹公潭 Tso Kung Tam,POINT (114.1066608 22.3818196)
6941244662,1004,hamlet,0,大埔尾 Tai Po Mei,POINT (114.1989083 22.4218691)
6944023274,1010,suburb,0,馬頭涌 Ma Tau Chung,POINT (114.190254 22.3240867)
6959385671,1004,hamlet,0,海壩新村第二段 Hoi Pa San Tsuen Section II,POINT (114.1362264 22.3737429)
6959385672,1004,hamlet,0,二陂圳新村 Yi Pei Chun New Village,POINT (114.1361951 22.3753189)
6960261497,1004,hamlet,0,城門下村 Lower Shing Mun Village,POINT (114.1372481 22.3769591)
6968318269,1004,hamlet,0,川龍鐵盧城 Chuen Lung Tit Lo Shing,POINT (114.1115999 22.3997854)
6968318270,1004,hamlet,0,川龍茶頭窩 Chuen Lung Cha Tau Wo,POINT (114.1100188 22.4002355)
6968769010,1004,hamlet,0,青龍頭村 Tsing Lung Tau Tsuen,POINT (114.0464437 22.3618339)
6968769270,1004,hamlet,0,汀九村 Ting Kau Village,POINT (114.0795824 22.3695704)
6968769280,1004,hamlet,0,油柑頭村 Yau Kom Tau Village,POINT (114.0970623 22.3721251)
6968770343,1003,village,0,關門口村 Kwan Mun Hau Village,POINT (114.1246636 22.3721066)
6968770344,1003,village,0,海壩新村 Hoi Pa New Village,POINT (114.1277309 22.3720351)
6968770345,1004,hamlet,0,楊屋村 Yeung Uk Village,POINT (114.1256587 22.3718697)
6968770346,1003,village,0,河背村 Ho Pui Village,POINT (114.1266994 22.3715323)
6968770347,1004,hamlet,0,鹹田村 Ham Tin Village,POINT (114.1290088 22.3720334)
6984197521,1004,hamlet,0,石梨坑村 Shek Lei Hang Village,POINT (114.142987 22.3676875)
6984197522,1004,hamlet,0,石梨山村 Shek Lei Hill Village,POINT (114.1416839 22.3647716)
6986131016,1001,city,2108419,九龍 Kowloon,POINT (114.1767885 22.3116452)
6996716637,1050,locality,0,長屻石,POINT (113.9369754 22.2419907)
7016443458,1010,suburb,0,大欖涌 Tai Lam Chung,POINT (114.0212094 22.3639276)
7030373047,1050,locality,0,豐樂圍 Fung Lok Wai,POINT (114.0188598 22.4716373)
7030857415,1010,suburb,0,掃管笏 So Kwun Wat,POINT (114.0017553 22.3751909)
7030959452,1010,suburb,0,龍躍頭 Lung Yeuk Tau,POINT (114.1508277 22.5034329)
7031008035,1003,village,0,貝澳 Pui O,POINT (113.9776049 22.2426323)
7050782041,1004,hamlet,0,上担水坑 Sheung Tam Shui Hang,POINT (114.2184587 22.5488002)
7050782042,1004,hamlet,0,下担水坑 Ha Tam Shui Hang,POINT (114.2195223 22.5473469)
7050782043,1004,hamlet,0,山咀 Shan Tsui,POINT (114.2212748 22.5492607)
7050782044,1004,hamlet,0,崗下 Kong Ha,POINT (114.2239632 22.5474974)
7050782045,1003,village,0,萊洞 Loi Tung,POINT (114.1829012 22.5209032)
7050782046,1004,hamlet,0,大塘湖 Tai Tong Wu,POINT (114.1759644 22.5208933)
7050782047,1004,hamlet,0,橫山腳新村 Wang Shan Keuk San Tsuen,POINT (114.1724323 22.5205043)
7050782048,1004,hamlet,0,嶺仔 Leng Tsai,POINT (114.1713139 22.5175161)
7050782049,1004,hamlet,0,簡頭村 Kan Tau Tsuen,POINT (114.173307 22.5153775)
7050782050,1004,hamlet,0,孔嶺 Hung Leng,POINT (114.1682737 22.5152406)
7050782051,1004,hamlet,0,下山雞乙 Ha Shan Kai Wat,POINT (114.1535577 22.5223971)
7050782052,1004,hamlet,0,大埔田 Tai Po Tin,POINT (114.1522082 22.5276025)
7050782053,1004,hamlet,0,週田村 Chow Tin Tsuen,POINT (114.1453374 22.5358486)
7050782054,1004,hamlet,0,鳳凰湖 Fung Wong Wu,POINT (114.1474349 22.5368915)
7050782055,1004,hamlet,0,木湖瓦窰 Muk Wu Nga Yiu,POINT (114.1372268 22.5412018)
7050782056,1003,village,0,木湖 Muk Wu,POINT (114.1332667 22.5392479)
7050782057,1004,hamlet,0,新屋嶺 San Uk Ling,POINT (114.1324944 22.5347944)
7050782058,1004,hamlet,0,華山村 Wa Shan Tsuen,POINT (114.1329506 22.5153384)
7050782059,1003,village,0,小坑村 Siu Hang Village,POINT (114.1475687 22.509689)
7050782060,1003,village,0,新屋村 San Uk Tsuen,POINT (114.1483706 22.5043504)
7050782062,1004,hamlet,0,馬料水新村 Ma Liu Shui San Tsuen,POINT (114.1556367 22.5059077)
7050782063,1003,village,0,軍地村 Kwan Tei Tsuen,POINT (114.1609368 22.5087078)
7050782064,1004,hamlet,0,高莆 Ko Po,POINT (114.1676048 22.5104918)
7050782066,1004,hamlet,0,流水響 Lau Shui Heung,POINT (114.1688362 22.5003364)
7050782067,1003,village,0,東閣圍 Tung Kok Wai,POINT (114.1538343 22.5005355)
7050782068,1003,village,0,麻笏圍 Ma Wat Wai,POINT (114.1504569 22.4990608)
7050782069,1004,hamlet,0,崇謙堂 Shung Him Tong,POINT (114.1488025 22.4964962)
7062442629,1010,suburb,0,落馬洲 Lok Ma Chau,POINT (114.0838638 22.5132161)
7062442630,1004,hamlet,0,馬草壟信義新村 Ma Tso Lung Shun Yee San Tsuen,POINT (114.0977845 22.5229288)
7062442631,1004,hamlet,0,馬草壟新村 Ma Tso Lung San Tsuen,POINT (114.1002039 22.5202926)
7062442632,1004,hamlet,0,松園 Tsung Yuen,POINT (114.1098008 22.5148589)
7062442633,1004,hamlet,0,客家圍 Hak Ka Wai,POINT (114.1190061 22.5031435)
7062442634,1003,village,0,松柏朗 Tsung Pak Long,POINT (114.1179923 22.503255)
7062442635,1003,village,0,大頭嶺村 Tai Tau Leng Village,POINT (114.1226874 22.5017934)
7062909942,1004,hamlet,0,上竹園 Sheung Chuk Yuen,POINT (114.0582157 22.4752332)
7062909943,1004,hamlet,0,新圍村 San Wai Tsuen,POINT (114.0582479 22.4727051)
7062909944,1004,hamlet,0,福興里 Fuk Hing Lei,POINT (114.0599806 22.472202)
7062909945,1004,hamlet,0,朗廈 Long Ha,POINT (114.0556408 22.4689204)
7062909946,1004,hamlet,0,攸潭美 Yau Tam Mei,POINT (114.0738477 22.47387)
7062909947,1004,hamlet,0,攸美新村 Yau Mei San Tsuen,POINT (114.057175 22.4805222)
7062909948,1004,hamlet,0,高行 Ko Hang,POINT (114.0574004 22.4840811)
7062909950,1004,hamlet,0,合盛圍 Hop Shing Wai,POINT (114.0618421 22.4953322)
7062909951,1004,hamlet,0,練板村 Lin Barn Tsuen,POINT (114.0608443 22.4991286)
7062962061,1004,hamlet,0,小磡村 Siu Hum Tsuen,POINT (114.0803805 22.4911135)
7062962062,1004,hamlet,0,鹿尾村 Luk Mei Tsuen,POINT (114.0831324 22.4937404)
7062962063,1004,hamlet,0,彭龍地 Pang Loon Tei,POINT (114.0845218 22.4926599)
7062962064,1004,hamlet,0,石湖圍新村 Shek Wu Wai San Tsuen,POINT (114.0736267 22.48838)
7108608072,1004,hamlet,0,橫江村 Wang Kong Village,POINT (114.271239 22.3881244)
7130047834,1004,hamlet,0,打水灣 Ta Shui Wan,POINT (114.1338156 22.2072396)
7130115108,1004,hamlet,0,新生村 San Sang Tsuen,POINT (113.9907137 22.4400929)
7130119567,1004,hamlet,0,新生新村 San Sang San Tsuen,POINT (113.986184 22.4375171)
7133050162,1003,village,0,小欖新村 Siu Lam San Tsuen,POINT (114.0023575 22.3662386)
7136802245,1004,hamlet,0,圍仔村 Wai Tsai Tsuen,POINT (114.0403725 22.2830562)
7140700041,1004,hamlet,0,葵涌大坑尾村 Kwai Chung Tai Hang Mei Tsuen,POINT (114.141472 22.3735141)
7165819489,1050,locality,0,靠背石 Kau Pui Shek,POINT (114.189784 22.3272044)
7169252518,1004,hamlet,0,石涌凹 Shek Chung Au,POINT (114.2094203 22.5370918)
7169252660,1004,hamlet,0,禾坑大朗 Wo Hang Tai Long,POINT (114.1981344 22.530923)
7171088088,1002,town,0,青衣 Tsing Yi,POINT (114.1037407 22.3523753)
7174065162,1010,suburb,0,大潭 Tai Tam,POINT (114.2228958 22.2396729)
7174065164,1003,village,0,蓮麻坑 Lin Ma Hang,POINT (114.1812937 22.550949)
7174065166,1004,hamlet,0,鳳坑 Fung Hang,POINT (114.2257264 22.5280944)
7174065167,1004,hamlet,0,荔枝窩 Lai Chi Wo,POINT (114.2593574 22.5268247)
7174065168,1010,suburb,0,九龍坑 Kau Lung Hang,POINT (114.1564648 22.4776255)
7174065170,1004,hamlet,0,白沙澳 Pak Sha O,POINT (114.3207685 22.4481188)
7174065171,1004,hamlet,0,大灘 Tai Tan,POINT (114.3326355 22.4403154)
7174108296,1003,village,0,亦園 Yick Yuen,POINT (113.988819 22.4278056)
7181631173,1003,village,0,舊墟村 Kau Hui Village,POINT (113.978835 22.4001951)
7181651801,1004,hamlet,0,井頭上村南 Tseng Tau Sheung Tsuen South,POINT (113.9819579 22.3912253)
7181651802,1004,hamlet,0,井頭上村北 Tseng Tau Sheung Tsuen North,POINT (113.9803275 22.3951504)
7187483120,1004,hamlet,0,丹桂村 Tan Kwai Tsuen,POINT (113.9969219 22.4250858)
7196472862,1010,suburb,0,馬鞍山市中心 Ma On Shan Town Centre,POINT (114.2301911 22.4228112)
7196472863,1010,suburb,0,亞公角 A Kung Kok,POINT (114.2166514 22.3999491)
7196472865,1010,suburb,0,烏溪沙 Wu Kai Sha,POINT (114.2420465 22.4281964)
7196472866,1010,suburb,0,大水坑 Tai Shui Hang,POINT (114.2236358 22.4080529)
7196472867,1010,suburb,0,沙田中 Sha Tin Central,POINT (114.1899975 22.3835571)
7196472868,1010,suburb,0,沙田頭 Sha Tin Tau,POINT (114.1868654 22.3728717)
7196472869,1010,suburb,0,沙田圍 Sha Tin Wai,POINT (114.1950783 22.377681)
7201196774,1004,hamlet,0,新屋仔 San Uk Tsai,POINT (114.1790481 22.5102041)
7208627390,1004,hamlet,0,古洞田心 Kwu Tung Tin Sum,POINT (114.1008769 22.4986903)
7213915302,1004,hamlet,0,福亨村 Fuk Hang Tsuen,POINT (113.9895343 22.4174496)
7222901221,1004,hamlet,0,禾徑山 Wo Keng Shan,POINT (114.1699182 22.5365191)
7229318733,1050,locality,0,城門村 Shing Mun Village,POINT (114.1546189 22.3973671)
7229326838,1010,suburb,0,阿公灣 A Kung Wan,POINT (114.2660813 22.3298328)
7252135315,1003,village,0,阿公岩 A Kung Ngam,POINT (114.2327902 22.282033)
7298550569,1004,hamlet,0,麒麟村 Ki Lun Tsuen,POINT (114.0959827 22.4914848)
7325657788,1050,locality,0,罾棚埔,POINT (114.3866388 22.3903782)
7325657799,1050,locality,0,石芽頭,POINT (114.3800084 22.3751743)
7325684938,1050,locality,0,黃坭岩,POINT (114.3787799 22.3960243)
7325684939,1050,locality,0,大岩口,POINT (114.3807862 22.3940801)
7325684940,1050,locality,0,蜈蚣地,POINT (114.3744455 22.390375)
7331196969,1004,hamlet,0,田心 Tin Sam,POINT (114.2438232 22.5080802)
7334094437,1050,locality,0,低埔 Tai Po,POINT (113.9489258 22.2891584)
7334140020,1050,locality,0,大隴 Tai Lung,POINT (114.0597828 22.3478416)
7334162979,1050,locality,0,大山下 Tai Shan Ha,POINT (114.1050212 22.3428213)
7357834339,1050,locality,0,圓角 Yuen Kok,POINT (114.0114205 22.2525997)
7363392561,1004,hamlet,0,沙嶺 Sha Ling,POINT (114.1245271 22.5280874)
7368934019,1003,village,0,掃管埔村 So Kwun Po Village,POINT (114.1311868 22.5002506)
7392393745,1004,hamlet,0,莆上村 Po Sheung Tsuen,POINT (114.1245264 22.5077852)
7392393746,1004,hamlet,0,圍內村 Wai Loi Tsuen,POINT (114.1224987 22.5097973)
7392393747,1004,hamlet,0,興仁村 Hing Yan Tsuen,POINT (114.125889 22.5083651)
7392393748,1004,hamlet,0,大元村 Tai Yuen Tsuen,POINT (114.1254813 22.5094553)
7392393749,1004,hamlet,0,門口村 Mun Hau Tsuen,POINT (114.1237754 22.5098964)
7392393750,1004,hamlet,0,中心村 Chung Sum Tsuen,POINT (114.1249073 22.5103771)
7392393751,1004,hamlet,0,上北村 Sheung Pak Tsuen,POINT (114.1260124 22.5106546)
7392393752,1004,hamlet,0,下北村 Ha Pak Tsuen,POINT (114.1249502 22.511611)
7392411794,1004,hamlet,0,和興村 Wo Hing Tsuen,POINT (114.1450058 22.4845475)
7413146108,1004,hamlet,0,安圃村 On Po Tsuen,POINT (114.1195132 22.4897781)
7413146109,1050,locality,0,蝦公地 Ha Kung Tei,POINT (114.1205977 22.4910421)
7413146110,1003,village,0,雞嶺村 Kai Leng Village,POINT (114.1298444 22.4939767)
7414774650,1001,city,7346700,香港 Hong Kong,POINT (114.1628131 22.2793278)
7428541016,1003,village,0,上水圍 Sheung Shui Wai,POINT (114.1247043 22.5091046)
7428749415,1004,hamlet,0,打鼓嶺新村 Ta Ku Ling San Tsuen,POINT (114.2511057 22.3451335)
7428926967,1004,hamlet,0,新塘莆 San Tong Po,POINT (114.1668389 22.5093718)
7428926968,1004,hamlet,0,丹竹坑老圍 Tan Chuk Hang Lo Wai,POINT (114.1757008 22.5136643)
7428926969,1004,hamlet,0,嶺皮 Leng Pei,POINT (114.1775306 22.5150095)
7428926970,1004,hamlet,0,馬尾下村 Ma Mei Ha Village,POINT (114.1767163 22.5180672)
7428926971,1004,hamlet,0,坪洋 Ping Yeung,POINT (114.1628095 22.5351176)
7428926972,1004,hamlet,0,竹園村 Chuk Yuen Village,POINT (114.1556343 22.5448623)
7428926973,1004,hamlet,0,黃魚灘 Wong Yue Tan,POINT (114.2037946 22.4626712)
7428926974,1004,hamlet,0,下麻雀嶺 Ha Ma Tseuk Leng,POINT (114.2019506 22.5316695)
7428926975,1004,hamlet,0,麻雀嶺村 Ma Tseuk Leng,POINT (114.200297 22.5336381)
7428926976,1004,hamlet,0,樟木頭村 Cheung Muk Tau Village,POINT (114.2493109 22.4284475)
7428926977,1003,village,0,西澳村 Sai O Village,POINT (114.2542234 22.4300111)
7428926978,1004,hamlet,0,竹園聯合村 Chuk Yuen United Village,POINT (114.1953863 22.3424344)
7428926979,1003,village,0,牛池灣村 Ngau Chi Wan Village,POINT (114.2082676 22.3357871)
7428926980,1004,hamlet,0,蠔涌新村 Ho Chung New Village,POINT (114.2479826 22.3540525)
7428926981,1004,hamlet,0,坑口村 Hang Hau Village,POINT (114.266851 22.3211924)
7428926982,1003,village,0,大浪灣村 Tai Long Wan Village,POINT (114.2442882 22.2475393)
7428977674,1004,hamlet,0,文閣村 Man Kok Village,POINT (114.1244049 22.5118691)
7428977675,1004,hamlet,0,松仔園 Chung Chai Yuen,POINT (114.1234645 22.4860931)
7429036039,1004,hamlet,0,和合石村 Wo Hop Shek Tsuen,POINT (114.1463266 22.4841524)
7429036040,1004,hamlet,0,新圍村 San Wai Village,POINT (114.1486065 22.5071876)
7429036041,1004,hamlet,0,覲龍村 Kan Lung Tsuen,POINT (114.1472417 22.507057)
7429036042,1004,hamlet,0,新圍 San Wai,POINT (113.9907184 22.4517008)
7429036043,1004,hamlet,0,陳屋埔 Chan Uk Po,POINT (114.1083596 22.4786125)
7429036044,1004,hamlet,0,天平山村 Tin Ping Shan Tsuen,POINT (114.1300616 22.5092197)
7429036045,1003,village,0,小坑新村 Siu Hang New Village,POINT (114.1455163 22.5096743)
7429065335,1004,hamlet,0,鹽田梓 Yim Tin Tsai,POINT (114.3022444 22.3774597)
7429065336,1004,hamlet,0,大貴灣新村 Tai Kwai Wan San Tsuen,POINT (114.0270984 22.2159372)
7429065337,1003,village,0,永寧圍 Wing Ning Wai,POINT (114.1500898 22.5018926)
7429142253,1004,hamlet,0,泮涌新村 Pan Chung Sun Tsuen,POINT (114.1663814 22.4441756)
7429187596,1004,hamlet,0,黃泥頭村 Wong Nai Tau Village,POINT (114.2168003 22.3821301)
7429187597,1004,hamlet,0,小瀝源村 Siu Lek Yuen Village,POINT (114.212355 22.3815074)
7429187598,1004,hamlet,0,小瀝源南約 Siu Lek Yuen South Yeuk,POINT (114.212965 22.3810105)
7429187599,1004,hamlet,0,小瀝源東約 Siu Lek Yuen East Yeuk,POINT (114.2132119 22.3818298)
7429187600,1004,hamlet,0,小瀝源北約 Siu Lek Yuen North Yeuk,POINT (114.2124663 22.3823759)
7432114996,1004,hamlet,0,馬窩 Ma Wo,POINT (114.1604597 22.443164)
7432114997,1003,village,0,禾寮坑村 Wo Liu Hang Village,POINT (114.1968373 22.3992625)
7432114998,1004,hamlet,0,謝屋村 Tse Uk Village,POINT (114.1963474 22.3752821)
7432114999,1004,hamlet,0,灰窰下新村 Fui Yiu Ha New Village,POINT (114.1971657 22.3759331)
7432115000,1004,hamlet,0,沙田圍新村 Sha Tin Wai New Village,POINT (114.1976818 22.3766762)
7432115001,1004,hamlet,0,沙田圍 Sha Tin Wai,POINT (114.1973721 22.3777056)
7432115002,1003,village,0,多石村 To Shek Village,POINT (114.2028107 22.377057)
7432115003,1003,village,0,插桅杆村 Chap Wai Kon Village,POINT (114.2058078 22.3785715)
7432115004,1004,hamlet,0,插桅杆新村 Chap Wai Kon New Village,POINT (114.2073351 22.3788991)
7432115005,1004,hamlet,0,牛皮沙新村 Ngau Pei Sha New Village,POINT (114.208015 22.379445)
7432115006,1003,village,0,粉嶺圍 Fanling Wai,POINT (114.1360233 22.4968874)
7432115007,1004,hamlet,0,窩美 Wo Mei,POINT (114.2513338 22.350835)
7432300205,1004,hamlet,0,馬屎埔 Ma Shi Po,POINT (114.1429369 22.5042825)
7432314209,1004,hamlet,0,西樓角村 Sai Lau Kok Tsuen,POINT (114.1227356 22.3773289)
7432361439,1003,village,0,深井村 Sham Tseng Village,POINT (114.0583282 22.3677216)
7436212210,1004,hamlet,0,上山雞乙 Sheung Shan Kai Wat,POINT (114.1507719 22.5225034)
7436212211,1003,village,0,粉嶺樓村 Fan Leng Lau Village,POINT (114.1406988 22.4969653)
7436212212,1004,hamlet,0,李屋村 Lee Uk Village,POINT (114.153043 22.5333482)
7436212213,1004,hamlet,0,李屋 Lei Uk,POINT (114.1488195 22.5350716)
7436212214,1004,hamlet,0,簡頭圍 Kan Tau Wai,POINT (114.1499643 22.5393533)
7436325363,1004,hamlet,0,下洋新村 Ha Yeung New Village,POINT (114.2878755 22.2980312)
7436361092,1004,hamlet,0,谷埔老圍 Kuk Po Lo Wai,POINT (114.2383553 22.5286024)
7436846897,1003,village,0,火炭村 Fo Tan Village,POINT (114.1955705 22.3952717)
7436846898,1004,hamlet,0,牛皮沙村 Ngau Pei Sha Village,POINT (114.2087481 22.3802446)
7437100652,1010,suburb,0,馬游塘 Ma Yau Tong,POINT (114.2440499 22.3169645)
7476402128,1003,village,0,沙埔崗 Sha Po Kong,POINT (113.9212972 22.3885811)
7490288416,1010,suburb,0,清水灣 Clear Water Bay,POINT (114.2914796 22.2976733)
7491282668,1004,hamlet,0,蝴蝶山村 Wu Tip Shan Village,POINT (114.1379467 22.4887631)
7491282669,1004,hamlet,0,黃崗山 Wong Kong Shan,POINT (114.1435758 22.4893955)
7492556104,1004,hamlet,0,九華徑泵房上村 Kau Wa Keng Pumping Station Upper Village,POINT (114.138957 22.3472038)
7496958571,1010,suburb,0,皇后山 Queen's Hill,POINT (114.1590031 22.5038216)
7553558299,1003,village,0,深井新村 Sham Tseng Sun Tsuen,POINT (114.0594283 22.3693248)
7553558306,1004,hamlet,0,舒安台 Shu On Terrace,POINT (114.0606742 22.369868)
7553558307,1004,hamlet,0,深井商業新村 Sham Tseng Commercial New Village,POINT (114.0580054 22.369971)
7562262742,1003,village,0,祥降圍 Tseung Kong Wai,POINT (113.9879635 22.4499161)
7656550010,1004,hamlet,0,虎地下村 Fu Tei Ha Tsuen,POINT (113.9870791 22.4137762)
7656550028,1004,hamlet,0,虎地上村 Fu Tei Sheung Tsuen,POINT (113.986396 22.4057595)
7682547740,1004,hamlet,0,分流村 Fan Lau Tsuen,POINT (113.8497613 22.2030467)
7682648805,1050,locality,0,銅鑼灣 Causeway Bay,POINT (114.1891587 22.2820777)
7684821754,1010,suburb,0,元朗南 Yuen Long South,POINT (114.0242833 22.4358573)
7684821756,1010,suburb,0,屏山 Ping Shan,POINT (114.0083831 22.4437805)
7684821757,1010,suburb,0,廈村 Ha Tsuen,POINT (113.9923811 22.4474544)
7684821764,1010,suburb,0,元朗市中心 Yuen Long Town Centre,POINT (114.0294546 22.4443371)
7741548261,1010,suburb,0,馬灣 Ma Wan,POINT (114.0596406 22.3521356)
7756323651,1003,village,0,錦田市 Kam Tin Shi,POINT (114.0616545 22.4404673)
7765053489,1050,locality,0,柳花村 Lau Fa Tsuen,POINT (114.0571281 22.3481355)
7791648234,1004,hamlet,0,吳家村 Ng Ka Tsuen,POINT (114.0701866 22.4367349)
7794734069,1004,hamlet,0,八鄉田心村 Pat Heung Tin Sam Tsuen,POINT (114.0707445 22.4236121)
7794734324,1004,hamlet,0,元崗新村 Yuen Kong San Tsuen,POINT (114.0748268 22.4214178)
7799483233,1004,hamlet,0,木橋頭村 Muk Kiu Tau Tsuen,POINT (114.0248412 22.4295303)
7799483234,1004,hamlet,0,南坑村 Nam Hang Tsuen,POINT (114.0333599 22.4229649)
7799483235,1004,hamlet,0,塘頭埔村 Tong Tau Po Tsuen,POINT (114.0367261 22.4265303)
7799483236,1004,hamlet,0,瓦窰頭村 Nga Yiu Tau Tsuen,POINT (114.0371096 22.4284989)
7799483253,1004,hamlet,0,白沙村 Pak Sha Tsuen,POINT (114.0222931 22.4216112)
7799483256,1004,hamlet,0,黃泥墩 Wong Nai Tun,POINT (114.0213007 22.4166274)
7801123409,1003,village,0,田心村 Tin Sum Village,POINT (113.9913994 22.4349227)
7801123414,1004,hamlet,0,田心新村 Tin Sum San Tsuen,POINT (113.991445 22.4314815)
7801123415,1004,hamlet,0,青磚圍 Tsing Chuen Wai,POINT (113.9824516 22.4226749)
7801123416,1004,hamlet,0,新慶村 San Hing Tsuen,POINT (113.9800107 22.418316)
7801123417,1004,hamlet,0,屯子圍 Tuen Tsz Wai,POINT (113.9800242 22.4205227)
7801123432,1004,hamlet,0,屯門新村 Tuen Mun San Tsuen,POINT (113.9839098 22.4182634)
7818344433,1004,hamlet,0,大乪 Tai Kek,POINT (114.0691847 22.4167221)
7826059679,1004,hamlet,0,大輋 Tai Che,POINT (114.2192806 22.3815959)
7831239414,1010,suburb,0,粉嶺南 Fanling South,POINT (114.1420282 22.4857758)
7831806129,1004,hamlet,0,欖口村 Lam Hau Tsuen,POINT (114.01831 22.4350119)
7831806137,1004,hamlet,0,楊家村,POINT (114.0204102 22.4106491)
7837543754,1004,hamlet,0,虎地排 Fu Tei Pai,POINT (114.1625887 22.5066547)
7858076173,1050,locality,0,,POINT (113.9954285 22.4805951)
7861571347,1004,hamlet,0,振興新村 Chun Hing San Tsuen,POINT (114.0179292 22.4462311)
7892948540,1004,hamlet,0,虎地坳 Fu Tei Au,POINT (114.118623 22.5157114)
7895305157,1010,suburb,0,和合石 Wo Hop Shek,POINT (114.1486788 22.482701)
7960599655,1010,suburb,0,鶴咀 Cape D'Aguilar,POINT (114.2512035 22.2124971)
7966693967,1050,locality,0,赭淵,POINT (114.2546073 22.4108599)
7982680560,1004,hamlet,0,作壆坑新村 Tsok Pok Hang San Tsuen,POINT (114.1946331 22.3732326)
8014639209,1003,village,0,上璋圍 Sheung Cheung Wai,POINT (114.0065204 22.4466835)
8018860297,1004,hamlet,0,新田村 San Tin Village,POINT (114.1830406 22.3717481)
8033192254,1010,suburb,0,羅湖 Lo Wu,POINT (114.1137168 22.5289183)
8041573412,1050,locality,0,貓頭鷹石,POINT (114.2427649 22.2937396)
8047359406,1050,locality,0,百花林 Pak Fa Lam,POINT (114.2288471 22.3437427)
8047405729,1050,locality,0,鹿湖 Luk Wu,POINT (114.3582231 22.4024357)
8047421748,1004,hamlet,0,大橋村 Tai Kiu Tsuen,POINT (114.1035742 22.392019)
8047466296,1050,locality,0,秋楓樹,POINT (114.3272454 22.4064401)
8049316726,1003,village,0,寶華園 Po Wa Yuen,POINT (114.1109562 22.2275492)
8066552748,1010,suburb,0,深灣 Sham Wan,POINT (114.1654494 22.2448122)
8068781290,1004,hamlet,0,茅坪新村 Mau Ping New Village,POINT (114.2618699 22.3852154)
8068781291,1004,hamlet,0,黃竹山新村 Wong Chuk Shan New Village,POINT (114.2605324 22.3850763)
8068781292,1004,hamlet,0,昂平新村 Ngong Ping New Village,POINT (114.2613341 22.3858791)
8068967622,1003,village,0,薄扶林村 Pok Fu Lam Village,POINT (114.1375074 22.2606831)
8089861423,1050,locality,0,大輋陂 Tai Che Pei,POINT (114.2182787 22.3781647)
8108590680,1004,hamlet,0,大湖角 Tai Wu Kok,POINT (114.2729703 22.3740738)
8242712261,1050,locality,0,上花山 Sheung Fa Shan,POINT (114.090844 22.3881794)
8244086737,1050,locality,0,亞斯理村 Asbury Village,POINT (114.1258206 22.3671961)
8262811212,1050,locality,0,大欖 Tai Lam,POINT (114.0372276 22.3899104)
8262822917,1003,village,0,掃管笏陳屋村 So Kwun Wat Chan Uk Tsuen,POINT (114.0072794 22.3771378)
8262822918,1003,village,0,掃管笏程屋村 So Kwun Wat Ching Uk Tsuen,POINT (114.0095982 22.3769989)
