osm_id,code,fclass,name,geometry
4353485222,5621,bus_stop,機利士南路 Gillies Avenue South,POINT (114.1838223 22.3063873)
4353485223,5621,bus_stop,紅樂道 Hung Lok Road,POINT (114.1852586 22.3029547)
4353485224,5621,bus_stop,九龍中央郵政局 Kowloon Central Post Office,POINT (114.1711484 22.3090831)
4353485225,5621,bus_stop,獲嘉道 Walker Road,POINT (114.1845903 22.3080695)
4353541525,5621,bus_stop,昌華街 Cheung Wah Street,POINT (114.1522044 22.3386042)
4353541526,5621,bus_stop,洪水橋（洪福邨）總站 Hung Shui Kiu (Hung Fuk Estate) Bus Terminus,POINT (113.9986229 22.4368309)
4353541527,5621,bus_stop,荔枝角站 Lai Chi Kok Station,POINT (114.1486293 22.3375806)
4353541528,5621,bus_stop,旺角（柏景灣​） Mong Kok (Park Avenue),POINT (114.162846 22.3153346)
4353541529,5621,bus_stop,元朗（西）巴士總站 Yuen Long (West) Bus Terminus,POINT (114.0247833 22.4455338)
4353561372,5621,bus_stop,旺角弼街 Bute Street Mong Kok,POINT (114.1688434 22.3212806)
4353561373,5621,bus_stop,長沙灣遊樂場 Cheung Sha Wan Playground,POINT (114.1558859 22.3355264)
4353561374,5621,bus_stop,長沙灣興華街 Hing Wah Street Cheung Sha Wan,POINT (114.1521602 22.3383049)
4353561375,5621,bus_stop,旺角塘尾道 Tong Mi Road Mong Kok,POINT (114.165749 22.3243728)
4353561376,5621,bus_stop,怡閣苑 Yee Kok Court,POINT (114.158281 22.3337252)
4353595932,5621,bus_stop,奧運站總站 Olympic Station Bus Terminus,POINT (114.160944 22.3188665)
4353595933,5621,bus_stop,聖彼得堂 St. Peter Church,POINT (113.967759 22.3916859)
4353595934,5621,bus_stop,大興總站 Tai Hing Bus Terminus,POINT (113.9719406 22.4023734)
4353595935,5621,bus_stop,大興街 Tai Hing Street,POINT (113.9688906 22.4007057)
4353595936,5621,bus_stop,青雲站 Tsing Wun Station,POINT (113.9677641 22.3934125)
4353625182,5621,bus_stop,長沙灣遊樂場 Cheung Sha Wan Playground,POINT (114.1557782 22.3355894)
4353625183,5621,bus_stop,中電 China Light Building,POINT (113.9688233 22.4008784)
4353625184,5621,bus_stop,鳴琴站 Ming Kum Station,POINT (113.9674097 22.3967259)
4353625185,5621,bus_stop,台山小學 Toi Shan Primary School,POINT (113.9722334 22.4012917)
4353625186,5621,bus_stop,青雲站 Tsing Wun Station,POINT (113.967546 22.3935867)
4353625187,5621,bus_stop,怡閣苑 Yee Kok Court,POINT (114.1584629 22.3335833)
4353625188,5621,bus_stop,深水埗欽州街 Yen Chow Street Sham Shui Po,POINT (114.1615619 22.3311609)
4353699937,5621,bus_stop,鳴琴站 Ming Kum Station,POINT (113.967604 22.3969532)
4353699938,5621,bus_stop,大興總站 Tai Hing Bus Terminus,POINT (113.9719216 22.4024343)
4353699939,5621,bus_stop,荃灣站 Tsuen Wan Station,POINT (114.1164008 22.37388)
4354066970,5621,bus_stop,荃灣站 Tsuen Wan Station,POINT (114.1160977 22.3739131)
4354066971,5621,bus_stop,屯門碼頭總站 Tuen Mun Pier Head Bus Terminus,POINT (113.9667281 22.3726771)
4354092457,5621,bus_stop,富健花園 Glorious Garden,POINT (113.9645092 22.3836021)
4354102720,5621,bus_stop,窩美 Wo Mei,POINT (114.2518608 22.351653)
4354102721,5621,bus_stop,漁民新村 Fisherman Village,POINT (114.2570118 22.3620223)
4354102722,5621,bus_stop,南邊圍 Nam Pin Wai,POINT (114.2496279 22.3529705)
4354107986,5621,bus_stop,新屯門中心 Sun Tuen Mun Centre,POINT (113.964012 22.3809649)
4354142353,5621,bus_stop,翠塘花園 Lakeside Garden,POINT (114.2683965 22.3807204)
4354142354,5621,bus_stop,西貢大會堂 Sai Kung Town Hall,POINT (114.2708453 22.3819939)
4354142355,5621,bus_stop,西貢警署 Sai Kung Police Station,POINT (114.2717793 22.3833933)
4354298842,5621,bus_stop,美孚轉車站 Mei Foo BBI,POINT (114.1415034 22.3371318)
4354298843,5621,bus_stop,深水埗北河街 Pei Ho Street Sham Shui Po,POINT (114.1627212 22.3305485)
4354328216,5621,bus_stop,屯門市中心總站 Tuen Mun Central Bus Terminus,POINT (113.9759702 22.3913296)
4355019141,5621,bus_stop,龍門居總站 Lung Mun Oasis Bus Terminus,POINT (113.966291 22.3855505)
4355032215,5621,bus_stop,良景邨總站 Leung King Estate Bus Terminus,POINT (113.9639157 22.4063746)
4355032216,5621,bus_stop,寶田 Po Tin,POINT (113.9670848 22.4086983)
4355032217,5621,bus_stop,寶田 Po Tin,POINT (113.9670891 22.408876)
4355038819,5621,bus_stop,嶺南大學 Lingnan University,POINT (113.9824253 22.4104458)
4355051551,5621,bus_stop,嶺南大學 Lingnan University,POINT (113.9821753 22.410659)
4355051552,5621,bus_stop,聯運街 Luen Wan Street,POINT (114.1722434 22.3211774)
4355065423,5621,bus_stop,盈豐園 Goodrich Garden,POINT (113.9673318 22.4080286)
4355065424,5621,bus_stop,長沙灣興華街 Hing Wah Street Cheung Sha Wan,POINT (114.1522615 22.3382612)
4355065425,5621,bus_stop,太子站 Prince Edward Station,POINT (114.1679017 22.3258371)
4355065426,5621,bus_stop,田景邨田樂樓 Tin Lok House Tin King Estate,POINT (113.9647868 22.4074861)
