osm_id,code,fclass,name,layer,bridge,tunnel,geometry
222092399,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.1822929 22.3042196, 114.1822913 22.3044692, 114.1822967 22.3048187, 114.1822524 22.3051142, 114.1821664 22.3054931, 114.1819899 22.3062071, 114.1818709 22.3067267)"
222092400,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,-2,F,T,"LINESTRING (114.1818709 22.3067267, 114.1818336 22.3068401, 114.1817942 22.3070119, 114.1817568 22.3072512, 114.1817557 22.3074303, 114.1817768 22.3075825, 114.1818144 22.3077384, 114.1818684 22.3079031, 114.1819076 22.3080356, 114.1819623 22.3082258, 114.1820642 22.3085147, 114.182586 22.3094642, 114.183088 22.3103006, 114.1832149 22.3105255, 114.183341 22.3107394, 114.1836501 22.311194)"
222092401,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.1819318 22.3066229, 114.1820899 22.305969, 114.1821299 22.3058009, 114.1821925 22.3055385, 114.1822459 22.3053171, 114.1823002 22.3050955, 114.1823684 22.3048128, 114.1824025 22.3046277, 114.1824082 22.3045793, 114.1824327 22.3044328, 114.1824455 22.3042098)"
222188153,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0066718 22.4500802, 114.0068181 22.4502151)"
222248685,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1135146 22.52818, 114.1135121 22.5279773, 114.1135127 22.5277205, 114.1135183 22.5275618, 114.1135238 22.5274525, 114.1135334 22.5273271, 114.1135497 22.5271926, 114.1135757 22.527052, 114.1136078 22.5269121, 114.1136395 22.5267924, 114.1136728 22.5266782, 114.1137169 22.5265442, 114.1137641 22.5264216, 114.1140593 22.5257176, 114.1140768 22.5256803, 114.1140934 22.5256499)"
222973579,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.17203 22.4447136, 114.1726719 22.4447011)"
222973581,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1720266 22.444585, 114.1726255 22.4445924)"
222973583,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,T,F,"LINESTRING (114.1720271 22.4445094, 114.1716534 22.4444935)"
222981699,6103,subway,港鐵觀塘綫 MTR Kwun Tong Line,-3,F,T,"LINESTRING (114.1712875 22.3100472, 114.1712016 22.3105415, 114.1710045 22.3117564, 114.1707484 22.3130692)"
223266288,6103,subway,港鐵東涌綫 MTR Tung Chung Line,3,F,T,"LINESTRING (114.1265933 22.3474228, 114.125984 22.3482836)"
223266289,6103,subway,港鐵荃灣綫 MTR Tsuen Wan Line,2,F,T,"LINESTRING (114.1262633 22.3484986, 114.1267218 22.3479037)"
223266291,6103,subway,港鐵機場快綫 MTR Airport Express,2,F,T,"LINESTRING (114.1265806 22.3473745, 114.1259085 22.3483205)"
223266293,6103,subway,港鐵機場快綫 MTR Airport Express,-3,F,T,"LINESTRING (114.1265974 22.3474824, 114.1267696 22.3472406, 114.1276163 22.3460235, 114.1278605 22.3456763, 114.1284997 22.3447666, 114.1287585 22.3443808, 114.1290124 22.3439726)"
223266294,6103,subway,港鐵東涌綫 MTR Tung Chung Line,-3,F,T,"LINESTRING (114.1266129 22.3476153, 114.1272132 22.3467662, 114.1278795 22.3457702, 114.1285703 22.344791, 114.1288174 22.3444142, 114.1290572 22.3439915)"
223642266,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,T,F,"LINESTRING (114.1975005 22.3943596, 114.1975822 22.39449)"
223642267,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1976338 22.3942511, 114.1975175 22.394085, 114.1974037 22.393926)"
223642268,6101,rail,港鐵東鐵綫馬場支綫 MTR East Rail Line (Racecourse Spur),1,T,F,"LINESTRING (114.1977077 22.3941916, 114.1976588 22.3941405)"
223642269,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1975834 22.394292, 114.197402 22.3940069)"
223642270,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1998781 22.3977036, 114.1998449 22.3976411, 114.1997863 22.3975517, 114.1992315 22.3967207, 114.1990648 22.3964443, 114.1989193 22.396208, 114.1987393 22.3959205)"
223642271,6101,rail,港鐵東鐵綫馬場支綫 MTR East Rail Line (Racecourse Spur),0,F,F,"LINESTRING (114.197308 22.3937858, 114.1974146 22.3939169)"
224486661,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,-1,F,T,"LINESTRING (114.1805674 22.2993202, 114.1808007 22.299571, 114.1810067 22.2997924)"
224486662,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.1810067 22.2997924, 114.1811558 22.2999547, 114.1814339 22.3002563, 114.1815139 22.3003521, 114.1815886 22.3004513, 114.1816449 22.3005336, 114.1816862 22.3006018)"
224486664,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,-1,F,T,"LINESTRING (114.1810425 22.2997632, 114.1806994 22.2994133)"
225543666,6103,subway,,-1,F,T,"LINESTRING (114.233017 22.300686, 114.2333644 22.3010327, 114.2336694 22.3013427, 114.2337753 22.3014483)"
225786213,6101,rail,,0,F,T,"LINESTRING (114.1767085 22.3715989, 114.1768523 22.3717487, 114.1769413 22.3718529)"
227327488,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,T,"LINESTRING (114.1762473 22.3714972, 114.1759307 22.3712709)"
227327489,6101,rail,,0,F,T,"LINESTRING (114.1769413 22.3718529, 114.1770415 22.3719614, 114.1772155 22.3721352)"
227628823,6101,rail,港鐵東鐵綫（落馬洲支綫） MTR East Rail Line (Lok Ma Chau Spur Line),1,T,F,"LINESTRING (114.0698268 22.5146627, 114.0694295 22.5146568, 114.0690101 22.5146556)"
227628824,6101,rail,港鐵東鐵綫（落馬洲支綫） MTR East Rail Line (Lok Ma Chau Spur Line),1,T,F,"LINESTRING (114.069016 22.5146061, 114.0692023 22.5146256, 114.0694295 22.5146568, 114.0698235 22.5147053)"
227628825,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1233139 22.5051792, 114.1225111 22.5058519, 114.1219534 22.506318, 114.1214973 22.5066969, 114.1212372 22.5069152, 114.1210654 22.5070364)"
227628826,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1233132 22.50525, 114.1234606 22.5051234, 114.123965 22.5046875, 114.1247938 22.5039887, 114.1255033 22.5033977, 114.1257083 22.5032326, 114.1259481 22.5030329)"
229266290,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1699988 22.3622997, 114.1699898 22.3621261, 114.1699856 22.3618914, 114.1699895 22.3616851, 114.169999 22.3614711, 114.1700169 22.3612523, 114.1700426 22.3610408, 114.1701203 22.3605782)"
229266291,6101,rail,,0,F,F,"LINESTRING (114.1719348 22.3663848, 114.1722497 22.3667758)"
229266292,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,T,"LINESTRING (114.1703101 22.3616608, 114.1703711 22.3613525, 114.17049 22.3610368, 114.1706223 22.3607634, 114.1708394 22.3603814, 114.1710065 22.3600808)"
229266293,6101,rail,,0,F,F,"LINESTRING (114.1726765 22.3674773, 114.1728644 22.3677118)"
229266294,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,T,"LINESTRING (114.1710814 22.3601084, 114.1709963 22.3602673, 114.1706839 22.3607783, 114.1705104 22.3611451, 114.1704253 22.361385, 114.1703682 22.3616639)"
229266295,6101,rail,,0,F,F,"LINESTRING (114.1719024 22.3661422, 114.1720383 22.3664437)"
229266296,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.169959 22.3623034, 114.16998 22.3625176)"
229266297,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1700187 22.3625159, 114.1699988 22.3622997)"
229266298,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.1712904 22.3653022, 114.171438 22.3655725, 114.1717933 22.3661489, 114.1719348 22.3663848, 114.1724296 22.36719, 114.1728866 22.3679094, 114.1730695 22.3681888, 114.1731865 22.368353)"
229266299,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.16998 22.3625176, 114.170018 22.3628092, 114.1700274 22.362884, 114.1700611 22.3630658, 114.1700928 22.363211)"
229266300,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,1,T,F,"LINESTRING (114.1704682 22.3630129, 114.1704159 22.3628254, 114.170347 22.3625585, 114.1703083 22.3623111, 114.1702924 22.3620837, 114.1702961 22.3618513, 114.1703101 22.3616608)"
229266301,6101,rail,,0,F,T,"LINESTRING (114.1709953 22.3641468, 114.1712312 22.3649255)"
229266302,6101,rail,,0,F,T,"LINESTRING (114.1709558 22.3641594, 114.1711943 22.364936)"
230087546,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.181777 22.3061874, 114.1817722 22.3058636)"
230103338,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2401456 22.4272854, 114.2395231 22.4268056, 114.2393049 22.4266411, 114.2391772 22.4265499, 114.2390245 22.426451, 114.2388637 22.4263559, 114.238734 22.426287, 114.2385977 22.4262214, 114.2384826 22.4261696, 114.2383195 22.4261039, 114.2381514 22.4260459, 114.2379999 22.425999, 114.2378367 22.425957, 114.2376226 22.4259118, 114.2374069 22.4258775, 114.2371984 22.4258537, 114.235996 22.4257599, 114.2358074 22.4257422, 114.2355721 22.4257172, 114.2351848 22.4256708, 114.2349215 22.425635, 114.2344895 22.4255693, 114.2341969 22.4255175, 114.2339584 22.4254736, 114.233417 22.4253648, 114.2332265 22.4253224, 114.2330364 22.4252766, 114.2328117 22.4252172, 114.2317637 22.4249134, 114.2302165 22.4244648, 114.2300643 22.4244181, 114.2298632 22.4243518, 114.2297498 22.4243097, 114.2296317 22.4242628, 114.2294853 22.424198, 114.2293348 22.4241245, 114.2291829 22.4240428, 114.2290442 22.4239611, 114.2288896 22.423861, 114.2287592 22.4237678, 114.2286032 22.4236449, 114.2284934 22.4235508, 114.2283872 22.423455, 114.2282608 22.42333, 114.2281281 22.4231876, 114.2280491 22.4230927, 114.2279571 22.4229718, 114.227847 22.4228176, 114.2277604 22.4226844, 114.2276553 22.4224998, 114.2275818 22.4223569, 114.2275267 22.422236, 114.2274726 22.4221085, 114.2272678 22.4215826, 114.2266645 22.4199865, 114.2265477 22.4196965, 114.2264434 22.4194532, 114.2262591 22.4190267, 114.2261518 22.4187649, 114.2258115 22.4178679, 114.2253226 22.4165793, 114.2252519 22.4163889, 114.2252152 22.4162836, 114.2251613 22.4161257, 114.2249045 22.4153406, 114.2248322 22.4151428)"
230103339,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.2095793 22.3919529, 114.2095379 22.3921634, 114.2095132 22.3923457, 114.2094941 22.3925189, 114.2094814 22.392688, 114.2094732 22.3928476, 114.2094724 22.393031, 114.2094766 22.3932023, 114.2094901 22.3933897, 114.2095096 22.3935598, 114.2095305 22.3937084, 114.2095573 22.393861, 114.2095725 22.3939378, 114.2096248 22.3941628, 114.2096701 22.394345, 114.2098084 22.3948445, 114.2098955 22.395109, 114.2100041 22.3954278, 114.2101703 22.3958604, 114.2102946 22.3961557, 114.2104714 22.396549, 114.2106172 22.3968519, 114.2107656 22.3971318, 114.210915 22.3974065, 114.2110935 22.3977098, 114.2112623 22.3979844, 114.2113818 22.3981693, 114.2114973 22.3983423, 114.2116248 22.3985275, 114.2117888 22.3987536, 114.2119855 22.3990177, 114.2121623 22.3992427, 114.2123229 22.3994313, 114.2125185 22.3996638, 114.2127077 22.3998751, 114.2129177 22.4001001, 114.2136748 22.4008808, 114.2139717 22.401183)"
230103340,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2248787 22.4151274, 114.2249636 22.4153404, 114.2250397 22.4155211, 114.2251511 22.4157608, 114.2253588 22.4162631, 114.2254519 22.4164995, 114.2259505 22.4178164, 114.2261834 22.4184312, 114.2262438 22.4185856, 114.226421 22.4190803, 114.2265313 22.4194301, 114.2266136 22.4196941, 114.226651 22.4198042, 114.226712 22.4199747, 114.2272724 22.4214575, 114.2274438 22.4219023, 114.2275223 22.4221013, 114.2275772 22.4222327, 114.2276181 22.4223244, 114.2277013 22.4224849, 114.2278009 22.4226565, 114.2278924 22.4228016, 114.2279958 22.422946, 114.2281042 22.4230816, 114.2282078 22.423199, 114.2283838 22.4233866, 114.2284219 22.423424, 114.2285278 22.4235191, 114.2286527 22.4236229, 114.2287908 22.423729, 114.2289429 22.4238279, 114.2290705 22.4239007, 114.2292127 22.423974, 114.2293171 22.4240219, 114.2294052 22.4240579, 114.2295088 22.4240973, 114.2296173 22.4241363, 114.2297507 22.4241799, 114.2298558 22.4242123, 114.2300663 22.4242744, 114.2318125 22.4247822, 114.2334023 22.4252445, 114.2338826 22.4253821, 114.2341288 22.4254478, 114.2342419 22.4254733, 114.2345185 22.4255278, 114.2348068 22.4255731, 114.2353197 22.4256427, 114.2355991 22.4256747, 114.2358178 22.4256979, 114.2359896 22.4257136, 114.2372296 22.4258116, 114.2374177 22.4258323, 114.2375163 22.4258471, 114.2376224 22.4258656, 114.2377277 22.4258865, 114.2378502 22.4259132, 114.2379995 22.4259526, 114.2381549 22.4260003, 114.2383664 22.4260735, 114.2384903 22.4261247, 114.23863 22.426186, 114.238756 22.4262483, 114.2388968 22.4263225, 114.239069 22.4264263, 114.2392112 22.4265194, 114.2393397 22.4266103, 114.2397019 22.426886, 114.2401739 22.4272538)"
230103341,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.2139416 22.4012021, 114.2136518 22.4009115, 114.2128105 22.4000413, 114.2126794 22.3999012, 114.2124883 22.3996873, 114.2122915 22.399454, 114.2121305 22.3992647, 114.2119538 22.3990388, 114.2117607 22.3987792, 114.2116003 22.3985577, 114.2114604 22.3983545, 114.2113508 22.3981923, 114.2112277 22.3979998, 114.2110611 22.3977315, 114.2108786 22.3974168, 114.2106979 22.3970875, 114.2106321 22.3969607, 114.2104689 22.3966344, 114.2102612 22.3961765, 114.2101356 22.3958734, 114.2100053 22.3955406, 114.2098285 22.3950269, 114.2096849 22.3945522, 114.2096026 22.3942438, 114.2095605 22.3940625, 114.2095193 22.3938713, 114.2094913 22.393715, 114.2094694 22.3935655, 114.2094534 22.3933907, 114.2094389 22.3932016, 114.2094333 22.3930347, 114.2094336 22.3928494, 114.2094402 22.3926909, 114.2094537 22.3925174, 114.2094713 22.3923448, 114.209499 22.3921596, 114.209539 22.391946)"
230563376,6103,subway,,0,F,F,"LINESTRING (113.9803545 22.3060799, 113.9805153 22.3062172, 113.9805926 22.306262, 113.9807141 22.3063325, 113.9827584 22.3075071)"
230564291,6103,subway,,1,F,F,"LINESTRING (113.9787311 22.3046862, 113.9787626 22.3047181, 113.9788008 22.3047568)"
230564294,6103,subway,,0,F,F,"LINESTRING (113.9788008 22.3047568, 113.9788622 22.3048176, 113.9792221 22.3051933, 113.9792748 22.3052555, 113.9794732 22.3054894, 113.9796027 22.3056564, 113.979674 22.3057707, 113.9797481 22.3059048, 113.9798962 22.3061269, 113.9800775 22.3063063, 113.9802867 22.3064782, 113.9804052 22.3065534, 113.9804532 22.3065839, 113.9804739 22.3065972)"
230564296,6103,subway,,0,F,F,"LINESTRING (113.9787779 22.3046402, 113.978568 22.3044529, 113.9779055 22.3038201)"
230564298,6103,subway,,1,F,F,"LINESTRING (113.9788531 22.3047121, 113.9788105 22.3046713, 113.9787779 22.3046402)"
230634547,6101,rail,,2,T,F,"LINESTRING (114.0022533 22.4457177, 114.0023987 22.4458592, 114.0024694 22.4459334, 114.002653 22.4461826, 114.0028769 22.4464481)"
230683399,6101,rail,,0,F,F,"LINESTRING (114.0682918 22.4242749, 114.0680076 22.4250439, 114.0679281 22.4253135, 114.0678492 22.4256107, 114.0677111 22.4260764)"
230683402,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (113.9797569 22.4145056, 113.9799606 22.4149168, 113.98036 22.4157354, 113.9807722 22.4165141, 113.9815139 22.4179645, 113.9817546 22.4184207, 113.9836065 22.4217001, 113.9839124 22.4222509, 113.9841728 22.4227443, 113.9843801 22.423151, 113.9846203 22.4236478, 113.9862645 22.4271341, 113.990861 22.4368561, 113.9910556 22.4372586, 113.9911591 22.4374651, 113.9912549 22.4376492, 113.9914759 22.4380412, 113.9917326 22.4384557, 113.9920487 22.4389205, 113.9923072 22.4392707, 113.9926152 22.4396531, 113.9927789 22.4398445, 113.9929547 22.4400414, 113.993382 22.4404885, 113.9935574 22.440659, 113.9937371 22.4408275, 113.9942923 22.4413079, 113.994898 22.4417712, 113.9955025 22.4421819, 113.9957344 22.4423273, 113.9960997 22.4425397, 113.9964426 22.4427269, 113.996767 22.4428906, 113.9991347 22.4440172, 114.0008513 22.4447969, 114.0012173 22.4450043, 114.0016318 22.4453006, 114.001888 22.4454957, 114.0021486 22.4457288, 114.0023414 22.4459078, 114.0026163 22.4461847, 114.0028769 22.4464481, 114.0039503 22.4475283, 114.0045668 22.4481513, 114.0051834 22.4487743, 114.0060782 22.4496448, 114.0062548 22.4498066, 114.0063376 22.4498775, 114.0064194 22.4499463, 114.0065713 22.450068, 114.0066635 22.4501379, 114.0067887 22.4502291, 114.0069312 22.4503271, 114.0070553 22.4504065, 114.0071728 22.4504778, 114.0073085 22.4505557, 114.0074423 22.4506278, 114.0075812 22.4506987, 114.007715 22.4507622, 114.0078348 22.4508159, 114.0079349 22.4508585, 114.0080551 22.4509068, 114.0081856 22.450956, 114.0083144 22.4510012, 114.008404 22.4510307, 114.0085258 22.4510681, 114.008678 22.4511113, 114.0088615 22.4511576, 114.0089743 22.4511833, 114.0091668 22.4512224, 114.0093717 22.4512565, 114.0095649 22.4512831, 114.0097832 22.4513045, 114.0099751 22.4513179, 114.0101477 22.4513246, 114.0103353 22.4513265, 114.0104846 22.4513237, 114.0106506 22.4513171, 114.0108351 22.4513039, 114.0109962 22.4512879, 114.0111254 22.4512721, 114.0112779 22.45125, 114.0114066 22.4512283, 114.011553 22.4512003, 114.0117175 22.4511652, 114.0118875 22.4511236, 114.0120145 22.4510895, 114.0121702 22.4510436, 114.0126065 22.4509022, 114.0127415 22.4508561, 114.0128988 22.4507977, 114.0129679 22.4507701, 114.0131022 22.4507149, 114.0131567 22.450693, 114.0193218 22.4483924, 114.0194886 22.4483332, 114.0196486 22.4482791, 114.0197946 22.4482321, 114.0199847 22.4481735, 114.020168 22.4481212, 114.0203528 22.4480722, 114.0205435 22.4480256, 114.0207604 22.4479774, 114.0210052 22.4479277, 114.0211429 22.4479024, 114.0213129 22.4478743, 114.0214926 22.4478481, 114.0216778 22.4478242, 114.0218778 22.4478019, 114.0220236 22.4477883, 114.022169 22.4477767, 114.0222957 22.4477684, 114.0224391 22.4477607, 114.0226051 22.4477538, 114.0227427 22.4477501, 114.0229652 22.4477467, 114.0236091 22.4477598, 114.02452 22.4477602, 114.0254333 22.4477635, 114.0263467 22.4477668, 114.0266346 22.4477708, 114.0269563 22.4477668, 114.0272887 22.4477593, 114.0281261 22.447728, 114.0283025 22.447716, 114.0284627 22.4476999, 114.0285977 22.4476833, 114.0287301 22.4476636, 114.0289136 22.4476314, 114.0290371 22.4476063, 114.0291394 22.4475831, 114.0292654 22.4475519, 114.0293847 22.4475199, 114.0295751 22.4474623, 114.029736 22.4474086, 114.0298318 22.4473732, 114.0299517 22.447327, 114.0300814 22.4472723, 114.030269 22.4471869, 114.0303873 22.4471281, 114.0305841 22.4470263, 114.0307085 22.4469596, 114.0308465 22.4468808, 114.0309667 22.4468178, 114.0310939 22.4467547, 114.0312791 22.446669, 114.0314443 22.4465995, 114.0315651 22.4465519, 114.0317441 22.446488, 114.0319066 22.4464356, 114.0320732 22.4463881, 114.0321981 22.4463557, 114.0323632 22.4463181, 114.0324705 22.4462966, 114.0326451 22.4462655, 114.0328506 22.4462356, 114.0330107 22.4462167, 114.0332009 22.4461987, 114.0334065 22.4461832, 114.0343314 22.446163, 114.0352452 22.4461603, 114.036159 22.4461576, 114.0371643 22.4461528, 114.0393489 22.4461434, 114.0398741 22.4461529, 114.0404369 22.4461791, 114.041315 22.4462239)"
230711824,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.0717196 22.4140588, 114.071469 22.4145867, 114.071125 22.4153226, 114.0708108 22.4160272, 114.0706782 22.4163608, 114.0705637 22.4166733, 114.07043 22.4171098, 114.0701515 22.4180555, 114.0691458 22.4214767, 114.0688488 22.422532, 114.0683413 22.4242886, 114.0672685 22.4279775, 114.0669195 22.4291385, 114.0668361 22.4293949, 114.0667339 22.4296468, 114.0666505 22.4298427, 114.0665611 22.4300325, 114.0664496 22.4302567, 114.0663048 22.4305158, 114.0661824 22.4307129, 114.066058 22.4309025, 114.0658823 22.4311629, 114.0657568 22.4313461, 114.0653532 22.4319211, 114.065071 22.4323238, 114.0640528 22.4337461)"
230711825,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.0642106 22.4338444, 114.0643807 22.4336073, 114.0653544 22.4322407, 114.0656782 22.4317722, 114.065934 22.4314179, 114.0660565 22.4312335, 114.066219 22.4309819, 114.0663373 22.4307801, 114.066463 22.430548, 114.06658 22.4303142, 114.066691 22.4300757, 114.0667745 22.4298707, 114.0668466 22.4296877, 114.0669432 22.4294311, 114.067027 22.4291775, 114.0673617 22.4279988, 114.0684404 22.4243159, 114.0700779 22.4186288, 114.0701539 22.4183547, 114.0705381 22.4170639, 114.0706424 22.4167081, 114.0707571 22.4163792, 114.0708824 22.4160516, 114.0711864 22.4153396, 114.0715322 22.4145995, 114.0716333 22.4143894, 114.0717778 22.4140824)"
230711826,6101,rail,,0,F,F,"LINESTRING (114.0706081 22.4162699, 114.0704672 22.4164944, 114.0703748 22.4166306, 114.0702951 22.4167484, 114.0700197 22.4171532, 114.0698806 22.4173497, 114.0697988 22.4174811, 114.069699 22.4176701, 114.0695496 22.4179367, 114.0695162 22.4180148, 114.069441 22.4182193, 114.0693928 22.4183731, 114.0689277 22.419973, 114.0683405 22.4219931, 114.0677805 22.4239195, 114.0677509 22.4241008, 114.0677343 22.4242406, 114.0677325 22.4243647, 114.0677357 22.4245043, 114.0677483 22.4246925, 114.0677593 22.4248395, 114.0677691 22.4250173, 114.0677778 22.4253222, 114.0677835 22.4254941, 114.0677717 22.4257249)"
230791426,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,T,"LINESTRING (114.150872 22.3287405, 114.1512608 22.3285379, 114.1516286 22.3283262, 114.1519487 22.3281355, 114.1522281 22.327953, 114.1530562 22.3273291, 114.1538625 22.3266981, 114.1543856 22.326253, 114.1547506 22.3259313, 114.155072 22.3256145, 114.1559392 22.3247745, 114.1560933 22.3246104, 114.1562547 22.3244453)"
230791429,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,-2,F,T,"LINESTRING (114.1608703 22.3171361, 114.1618046 22.3149286, 114.1626777 22.3130516, 114.1636812 22.3108584, 114.164242 22.3095379, 114.1646653 22.3085414, 114.1649202 22.3079442, 114.1651275 22.3074585, 114.1656991 22.3062126, 114.1657525 22.3060962, 114.1658346 22.3059173, 114.1667055 22.3042568, 114.1672942 22.3031523, 114.1673162 22.3031104, 114.1675305 22.302702, 114.1675698 22.3026271, 114.1678747 22.3020842, 114.1679272 22.3019567, 114.1679993 22.301701, 114.1680682 22.3013231, 114.1691233 22.296634, 114.1691295 22.2966077, 114.1692668 22.2960242, 114.1693258 22.2958351, 114.1694188 22.2956265, 114.1695256 22.2954402, 114.1696189 22.2953071, 114.1697434 22.2951673, 114.169909 22.2950095, 114.1700831 22.2948721, 114.1703251 22.2947537, 114.1705314 22.2946897, 114.1709199 22.2946281, 114.1713004 22.2946351)"
230987767,6104,tram,,0,F,F,"LINESTRING (114.216095 22.2846258, 114.2156751 22.2846248, 114.2155567 22.2846296, 114.2153011 22.284646, 114.2147231 22.2846832, 114.2145887 22.2846864, 114.2144491 22.2846825, 114.2138435 22.284661, 114.2136717 22.2846546, 114.2135539 22.2846502, 114.2130323 22.2846355, 114.2130105 22.2846353, 114.2129332 22.2846378, 114.2128551 22.2846443, 114.2128052 22.2846504, 114.2127563 22.2846582, 114.2127069 22.2846678, 114.2126607 22.2846783, 114.2126136 22.2846902, 114.2125623 22.2847054, 114.2125143 22.2847211, 114.2122992 22.2847909, 114.211768 22.2849624, 114.2117268 22.2849777, 114.2116977 22.2849905, 114.2116616 22.2850084, 114.2116243 22.28503, 114.2115858 22.2850549, 114.2115497 22.2850825, 114.2115225 22.2851057, 114.2114979 22.2851308, 114.211446 22.2851889, 114.2114208 22.2852193, 114.2113988 22.2852498, 114.2110879 22.2857374, 114.2110562 22.2857868, 114.210706 22.2863282, 114.2105542 22.2865599, 114.2105195 22.2866175, 114.2104853 22.2866816, 114.2104612 22.2867294, 114.2104361 22.286783, 114.2104127 22.2868374, 114.2103819 22.2869248, 114.2102564 22.2873108, 114.2102409 22.2873593, 114.2101709 22.2875754, 114.2101496 22.2876403, 114.2101382 22.2876759, 114.210012 22.2880654, 114.2098754 22.2884848, 114.2095946 22.2893398, 114.2093885 22.2899634, 114.2093089 22.2902113, 114.2092595 22.2903699, 114.2092359 22.290439, 114.2092024 22.2905281, 114.2091718 22.2905973, 114.2091345 22.2906754, 114.2091009 22.2907386, 114.2090593 22.2908101, 114.2090447 22.2908324, 114.209035 22.2908453, 114.2089829 22.2909216, 114.2089425 22.2909744, 114.2089014 22.291021, 114.2088592 22.2910655, 114.2088108 22.2911122, 114.2087443 22.2911688, 114.2086957 22.2912067, 114.2086554 22.2912364, 114.2085984 22.291276, 114.2085177 22.2913285, 114.2084522 22.2913651, 114.2083921 22.2913945, 114.2083436 22.2914155, 114.2082926 22.2914357, 114.2082465 22.2914529, 114.2082104 22.2914664, 114.2075175 22.2917194, 114.2073102 22.2917951, 114.2071856 22.2918403, 114.2069273 22.2919346, 114.2068685 22.2919553, 114.2067969 22.2919756, 114.2067497 22.2919838, 114.2067029 22.2919898, 114.2066547 22.2919952, 114.2061827 22.2920365, 114.206037 22.292054, 114.2059052 22.2920726, 114.205833 22.2920828, 114.2057741 22.292089, 114.2056825 22.2920932, 114.2056094 22.2920946, 114.2051537 22.292086, 114.2048069 22.2920794, 114.2046517 22.2920715, 114.2046066 22.2920672, 114.2045562 22.2920593, 114.2045016 22.2920516, 114.2044495 22.2920415, 114.2043517 22.29202, 114.2041527 22.2919696, 114.2040626 22.2919505, 114.2035352 22.2918434, 114.2034015 22.2918156, 114.2031569 22.2917648, 114.203094 22.2917518)"
