Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.19656,22.28658,816410,838297,3830116408T20050430,HOMESTEAD MANSION,東區,香港,,,,,,,,,,,,,,,,雲景道,39,,HOMESTEAD MANSION,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CLOUD VIEW ROAD,39,,3830116408T20050430
Point,114.20128,22.29158,816964,838783,3878216959T20050430,,東區,香港,,,,,,,,,,,,,,,,英皇道,465,,,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,465,,3878216959T20050430
Point,114.20152,22.29162,816968,838807,3880816965T20050430,,東區,香港,,,,,,,,,,,,,,,,英皇道,473,475,,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,473,475,3880816965T20050430
Point,114.19555,22.28986,816773,838192,3819316772P20060312,,東區,香港,,,,,,,,五洲大廈,,,,,,,,英皇道,302,,,EASTERN DISTRICT,HK,,,,,,,,,CONTINENTAL MANSION,,,,,,,,KING'S ROAD,302,,3819316772P20060312
Point,114.20912,22.29,816789,839591,3958516796T20050430,民新大廈,東區,香港,,,,,,,,,,,,,,,,民新街,19,,MANSION BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MANSION STREET,19,,3958516796T20050430
Point,114.19647,22.29012,816801,838287,3828216811T20050430,恒英大廈,東區,香港,,,,,,,,,,,,,,,,英皇道,326,328,HANG YING HOUSE,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,326,328,3828216811T20050430
Point,114.19792,22.29044,816837,838437,3843216844T20050430,美麗閣,東區,香港,,,,,,,,,,,,,,,,英皇道,376,380,MARY COURT,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,376,380,3843216844T20050430
Point,114.19926,22.29073,816869,838575,3860016855P20060312,,東區,香港,,,,,,座,C,新都城大廈,,,,,,,,英皇道,416,,,EASTERN DISTRICT,HK,,,,,,BLK,C,N,METROPOLE BUILDING,,,,,,,,KING'S ROAD,416,,3857516868T20050430
Point,114.20632,22.28982,816769,839302,3931316774T20050430,白楊樓,東區,香港,,,,,,,,健康邨,第三期,,,,,,,百福道,12,,PAK YEUNG LAU,EASTERN DISTRICT,HK,,,,,,,,,HEALTHY VILLAGE,PHASE III,,,,,,,PAK FUK ROAD,12,,3931316774T20050430
Point,114.19747,22.28787,816553,838390,3839216555T20050430,,東區,香港,,,,,,座,A2,珊瑚閣,,,,,,,,天后廟道,124,,,EASTERN DISTRICT,HK,,,,,,BLK,A2,Y,CORAL COURT,,,,,,,,TIN HAU TEMPLE ROAD,124,,3839216555T20050430
Point,114.22138,22.27832,815496,840855,4085715495T20050430,耀樂樓,東區,香港,,,,,,,,耀東邨,,,,,,,,耀興道,39,,YIU LOK HSE,EASTERN DISTRICT,HK,,,,,,,,,YIU TUNG ESTATE,,,,,,,,YIU HING ROAD,39,,4085715495T20050430
Point,114.20719,22.29099,816898,839392,3938916901T20050430,東建工廠大廈,東區,香港,,,,,,,,,,,,,,,,七姊妺道,198,,TUNG KIN FACTORY BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,TSAT TSZ MUI ROAD,198,,3938916901T20050430
Point,114.21023,22.28886,816662,839705,3970616661P20060312,得發大廈,東區,香港,,,,,,,,,,,,,,,,芬尼街,15A,,TAK FAT BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,FINNIE STREET,15A,,3970616661P20060312
Point,114.20105,22.29179,816987,838760,3875916993T20050430,,東區,香港,,,,,,,,,,,,,,,,馬寶道,36,,,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MARBLE ROAD,36,,3875916993T20050430
Point,114.20124,22.29186,816995,838779,3877916995T20050430,,東區,香港,,,,,,,,,,,,,,,,馬寶道,44,46,,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MARBLE ROAD,44,46,3877916995T20050430
Point,114.21053,22.28881,816657,839737,3973716657P20060312,海暉大廈,東區,香港,,,,,,,,,,,,,,,,芬尼街,30,,OCEANIC BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,FINNIE STREET,30,,3973716657P20060312
Point,114.21053,22.28883,816659,839737,3973516660T20050430,海暉大廈,東區,香港,,,,,,,,,,,,,,,,芬尼街,38,,OCEANIC BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,FINNIE STREET,38,,3973516660T20050430
Point,114.21053,22.28881,816657,839737,3973716657P20060312,海暉大廈,東區,香港,,,,,,,,,,,,,,,,海澤街,5,,OCEANIC BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HOI CHAK STREET,5,,3973716657P20060312
Point,114.21065,22.28816,816585,839748,3973816551T20050430,多寶樓,東區,香港,,,,,,,,,,,,,,,,海康街,19,,TOR PO MANSION,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HOI HONG STREET,19,,3974616575T20050430
Point,114.21044,22.288,816568,839727,3973816551T20050430,多寶樓,東區,香港,,,,,,,,,,,,,,,,海康街,18,,TOR PO MANSION,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HOI HONG STREET,18,,3973116568T20050430
Point,114.2294,22.2778,815438,841682,4168015444T20050430,明暉樓,東區,香港,,,,,,,,,,,,,,,,金華街,20,22,MING FEI BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KAM WA STREET,20,22,4168015444T20050430
Point,114.22602,22.27821,815484,841332,4133015483P20060312,,東區,香港,,,,,,,,康華大廈,,,,,,,,南康街,18,,,EASTERN DISTRICT,HK,,,,,,,,,HONG WAH MANSION,,,,,,,,NAM HONG STREET,18,,4133015483P20060312
Point,114.22912,22.27783,815442,841653,4165115438P20081015,金麗大廈,東區,香港,,,,,,,,,,,,,,,,大德街,16,,KINLEY BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,TAI TAK STREET,16,,4165115438P20081015
Point,114.24084,22.27791,815451,842861,4286015444T20050430,,東區,香港,,,,,,座,40,杏花邨,,,,,,,,盛泰道,100,,,EASTERN DISTRICT,HK,,,,,,BLK,40,Y,HENG FA CHUEN,,,,,,,,SHING TAI ROAD,100,,4286015444T20050430
Point,114.24092,22.27761,815418,842868,4286715413T20050430,,東區,香港,,,,,,座,41,杏花邨,,,,,,,,盛泰道,100,,,EASTERN DISTRICT,HK,,,,,,BLK,41,Y,HENG FA CHUEN,,,,,,,,SHING TAI ROAD,100,,4286715413T20050430
Point,114.22445,22.27975,815654,841171,4117215654P20060312,美東大廈,東區,香港,,,,,,,,,,,,,,,,西灣河街,17,,MEI TUNG BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SAI WAN HO STREET,17,,4117215654P20060312
