Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.16107,22.33928,822245,834639,3464722254T20050430,佛教慈恩學校,深水埗區,九龍,,,,,,,,佛教慈恩學校,,,,,,,,廣利道,19,,CHI YUN SCHOOL,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,CHI YUN SCHOOL,,,,,,,,KWONG LEE ROAD,19,,3464722254T20050430
Point,114.16177,22.32852,821054,834712,3471321056T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,大南街,270,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,TAI NAN STREET,270,,3471321056T20050430
Point,114.16095,22.32916,821125,834627,3462821122T20050430,大南街變電站,深水埗區,九龍,,,,,,,,,,,,,,,,大南街,300,,TAI NAN STREET SUBSTATION,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,TAI NAN STREET,300,,3462821122T20050430
Point,114.16123,22.33259,821505,834657,3465421504T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,福華街,180,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,FUK WA STREET,180,,3465421504T20050430
Point,114.16633,22.33556,821833,835182,3518221832T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,白雲街,1,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,PAK WAN STREET,1,,3518221832T20050430
Point,114.16398,22.33203,821442,834940,3494021442T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,北河街,185,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,PEI HO STREET,185,,3494021442T20050430
Point,114.16628,22.33935,822253,835176,3517722243T20050430,公共衞生檢測中心,深水埗區,九龍,,,,,,,,公共衞生檢測中心,,,,,,,,南昌街,382,,PUBLIC HEALTH LABORATORY CENTRE,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,PUBLIC HEALTH LABORATORY CENTRE,,,,,,,,NAM CHEONG STREET,382,,3517722243T20050430
Point,114.15736,22.32722,820911,834258,3425920910T20050430,,深水埗區,九龍,,,,,,,,南昌社區中心,,,,,,,,昌新里,1,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,NAM CHEONG DISTRICT COMMUNITY CENTRE,,,,,,,,CHEONG SAN LANE,1,,3425920910T20050430
Point,114.15319,22.33988,822312,833828,3382822312T20050510,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,457,463,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,457,463,3382822312T20050510
Point,114.15319,22.33988,822312,833828,3382822312T20050510,,深水埗區,九龍,,,,,,,,,,,,,,,,元州街,501,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,UN CHAU STREET,501,,3382822312T20050510
Point,114.15488,22.33568,821847,834002,3400221847T20050430,長沙灣救護站,深水埗區,九龍,,,,,,,,,,,,,,,,發祥街,7,,CHEUNG SHA WAN AMBULANCE DEPOT,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,FAT TSEUNG STREET,7,,3400221847T20050430
Point,114.16346,22.33193,821431,834886,3488721432T20050430,元州街變電站,深水埗區,九龍,,,,,,,,,,,,,,,,元州街,57,,UN CHAU STREET SUBSTATION,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,UN CHAU STREET,57,,3488721432T20050430
Point,114.16354,22.33186,821424,834894,3489421424T20050430,深水埗政府合署,深水埗區,九龍,,,,,,,,,,,,,,,,元州街,55,,SHAM SHUI PO GOVERNMENT OFFICES,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,UN CHAU STREET,55,,3489421424T20050430
Point,114.15735,22.32892,821098,834257,3425821099T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,通州街,322,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,TUNG CHAU STREET,322,,3425821099T20050430
Point,114.15992,22.33832,822139,834522,3453322128T20050430,李鄭屋官立小學,深水埗區,九龍,,,,,,,,李鄭屋官立小學,,,,,,,,東京街,43,,LI CHENG UK GOVERNMENT PRIMARY SCHOOL,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,LI CHENG UK GOVERNMENT PRIMARY SCHOOL,,,,,,,,TONKIN STREET,43,,3453322128T20050430
Point,114.15691,22.33822,822128,834211,3420922125T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,302,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,302,,3420922125T20050430
Point,114.1429,22.33747,822046,832768,3276922046T20050430,已婚初級職員宿舍,深水埗區,九龍,,,,,,,,懲教署職員會所,,,,,,,,蝴蝶谷道,5,,JUNIOR STAFF MARRIED QUARTERS,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,CORRECTIONAL SERVICES DEPARTMENT STAFF CLUB,,,,,,,,BUTTERFLY VALLEY ROAD,5,,3276922046T20050430
Point,114.16836,22.33438,821703,835391,3540021692T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,南昌街,248,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,NAM CHEONG STREET,248,,3540021692T20050430
Point,114.17368,22.33152,821386,835938,3593821388T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,紫藤路,5,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,WISTARIA ROAD,5,,3593821388T20050430
Point,114.16685,22.33034,821255,835236,3523621256P20130207,,深水埗區,九龍,,,,,,,,,,,,,,,,西洋菜北街,468,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,SAI YEUNG CHOI STREET NORTH,468,,3523621256P20130207
