Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.02133,22.36207,824777,820247,2024824775T20050430,,屯門區,新界,,,,,,,,,,,屯門 大欖涌,胡屋,63A,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,"TAI LAM CHUNG, TUEN MUN",WU UK,63A,,,,,,2024824775T20050430
Point,113.98215,22.4216,831374,816220,1622031373T20050430,,屯門區,新界,,,,,,,,,,,屯門,青磚圍,311,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING CHUEN WAI,311,,,,,,1622031373T20050430
Point,113.99172,22.42731,832005,817207,1720732005T20050430,,屯門區,新界,,,,,,,,,,,屯門,鍾屋村,365,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,CHUNG UK TSUEN,365,,,,,,1720732005T20050430
Point,113.97608,22.41321,830446,815594,1559430446T20090305,,屯門區,新界,,,,,,,,,,,屯門,麒麟圍,197A,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,KEI LUN WAI,197A,,,,,,1559430446T20090305
Point,113.98993,22.42454,831699,817022,1702231698T20050430,,屯門區,新界,,,,,,,,,,,屯門,順風圍,321B,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SUN FUNG WAI,321B,,,,,,1702231698T20050430
Point,113.98861,22.42399,831638,816886,1688631638T20041001,,屯門區,新界,,,,,,,,,,,屯門,順風圍,402,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SUN FUNG WAI,402,,,,,,1688631638T20041001
Point,113.97956,22.40142,829140,815951,1595329140T20050430,,屯門區,新界,,,,,,,,,,,屯門,新墟村,71,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SAN HUI VILLAGE,71,,,,,,1595329140T20050430
Point,113.97933,22.40099,829092,815927,1593029092T20050430,,屯門區,新界,,,,,,,,,,,屯門,新墟村,68,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SAN HUI VILLAGE,68,,,,,,1593029092T20050430
Point,113.98982,22.42271,831497,817010,1701031496T20050430,錦豐花園,屯門區,新界,,,,,,,,,,,屯門,泥圍,458,,,,,,KAM FUNG GARDEN,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,NAI WAI,458,,,,,,1701031496T20050430
Point,113.97053,22.41632,830791,815023,1502430792T20050430,,屯門區,新界,,,,,,,,,,,屯門,寶塘下,61,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PO TONG HA,61,,,,,,1502430792T20050430
Point,113.9212,22.39073,827965,809939,0993927965T20050430,,屯門區,新界,,,,,,,,,,,屯門,北朗,198A,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PAK LONG,198A,,,,,,0993927965T20050430
Point,113.98447,22.41789,830963,816458,1646130965T20050430,,屯門區,新界,,,,,,,,,,,屯門,屯門新村,49B,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TUEN MUN SAN TSUEN,49B,,,,,,1646130965T20050430
Point,113.92165,22.39049,827938,809985,0998527938T20050430,,屯門區,新界,,,,,,,,,,,屯門,北朗,225,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PAK LONG,225,,,,,,0998527938T20050430
