Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.2091,22.32497,820661,839588,3958620658T20050430,寶隆中心,觀塘區,九龍,,,,,,,,,,,,,,,,宏照道,11,,PO LUNG CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,WANG CHIU ROAD,11,,3958620658T20050430
Point,114.21054,22.32295,820437,839737,3975420437T20050430,九龍灣工業中心,觀塘區,九龍,,,,,,,,,,,,,,,,宏開道,15,,KOWLOON BAY INDUSTRIAL CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,WANG HOI ROAD,15,,3975420437T20050430
Point,114.21548,22.31803,819893,840245,4023719888T20050430,仁寧大廈,觀塘區,九龍,,,,,,,,,,,,,,,,定業街,19,,YEN NING BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TING YIP STREET,19,,4023719888T20050430
Point,114.2229,22.3118,819203,841011,4100819210T20050430,駿業熟食市場,觀塘區,九龍,,,,,,,,,,,,,,,,駿業街,67,,TSUN YIP COOKED FOOD MARKET,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TSUN YIP STREET,67,,4100819210T20050430
Point,114.22633,22.31706,819786,841364,4136419786P20060311,合和大廈,觀塘區,九龍,,,,,,,,,,,,,,,,協和街,189,,HOPEWELL HOUSE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HIP WO STREET,189,,4136419786P20060311
Point,114.2284,22.3185,819946,841577,4152319935T20050430,觀塘瑪利諾書院,觀塘區,九龍,,,,,,,,,,,,,,,,翠屏道,100,,KWUN TONG MARYKNOLL COLLEGE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TSUI PING ROAD,100,,4157919943T20050430
Point,114.22271,22.31629,819700,840991,4099319699T20050430,,觀塘區,九龍,,,,,,,,觀塘戲院大廈,,,,,,,,通明街,17A,,,KWUN TONG DISTRICT,KLN,,,,,,,,,KWUN TONG THEATRE BUILDING,,,,,,,,TUNG MING STREET,17A,,4099319699T20050430
Point,114.21883,22.31226,819254,840591,4059319255T20050430,依時工業大廈,觀塘區,九龍,,,,,,,,,,,,,,,,偉業街,140,,EASY-PACK INDUSTRIAL BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,WAI YIP STREET,140,,4059319255T20050430
Point,114.21878,22.31407,819455,840586,4058119453T20050430,建業中心,觀塘區,九龍,,,,,,,,,,,,,,,,鴻圖道,9,,KINOX CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HUNG TO ROAD,9,,4058119453T20050430
Point,114.21239,22.31623,819693,839927,3992419742T20050430,太平洋貿易中心,觀塘區,九龍,,,,,,,,,,,,,,,,啟興道,2,,PACIFIC TRADE CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,KAI HING ROAD,2,,3992419695T20050430
Point,114.20969,22.32426,820582,839649,3964720601T20050430,富洋工業中心,觀塘區,九龍,,,,,,,,,,,,,,,,臨利街,9,,HOPE SEA INDUSTRIAL CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,LAM LEE STREET,9,,3964720601T20050430
Point,114.21307,22.3228,820421,839998,3999820421T20050430,,觀塘區,九龍,,,,,,座,F,德福花園,,,,,,,,偉業街,33,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,F,Y,TELFORD GARDENS,,,,,,,,WAI YIP STREET,33,,3999820421T20050430
Point,114.22397,22.3153,819591,841121,4112119590T20050430,樂昌樓,觀塘區,九龍,,,,,,,,,,,,,,,,輔仁街,28,38,LOK CHEONG BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FU YAN STREET,28,38,4112119590T20050430
