Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.01502,22.30681,818659,819591,1959018660T20130328,,離島區,新界,,,,,,,,悅堤,,,,,,,,堤畔徑,18,,POSITANO BLOCK 17,ISLANDS DISTRICT,NT,,,,,,,,,POSITANO,,,,,,,,BAYSIDE DRIVE,18,,1959018660T20130328
Point,114.0294,22.21033,807973,821062,2106207974T20050430,,離島區,新界,,,,,,,,,,,,,,,,新興後街,16,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SAN HING BACK STREET,16,,2106207974T20050430
Point,114.03851,22.28438,816173,822009,2201016174T20050430,坪洲政府合署,離島區,新界,,,,,,,,坪洲政府合署,,,,,,,,坪洲永安橫街,2A,,PENG CHAU GOVERNMENT BUILDING,ISLANDS DISTRICT,NT,,,,,,,,,PENG CHAU GOVERNMENT BUILDING,,,,,,,,PENG CHAU WING ON SIDE STREET,2A,,2201016174T20050430
Point,113.86955,22.25434,812871,804590,0459312860T20050430,,離島區,新界,,,,,,,,,,,,橫坑村,1B,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,WANG HANG VILLAGE,1B,,,,,,0459112872T20050430
Point,114.03945,22.28527,816271,822106,2210616271T20050430,,離島區,新界,,,,,,,,,,,,,,,,志仁街,9,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,CHI YAN STREET,9,,2210616271T20050430
Point,114.03838,22.28532,816277,821996,2198616269T20050430,,離島區,新界,,,,,,,,,,,,,,,,坪洲永安街,44,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,PENG CHAU WING ON STREET,44,,2199616277T20050430
Point,113.93736,22.28419,816164,811584,1158416165T20050430,,離島區,新界,,,,,,,,,,,,黃泥屋,6,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,WONG NAI UK,6,,,,,,1158416165T20050430
Point,114.03921,22.2843,816164,822081,2208116164T20050430,,離島區,新界,,,,,,,,,,,,,,,,坪洲永安街,3,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,PENG CHAU WING ON STREET,3,,2208116164T20050430
Point,113.99239,22.26501,814032,817254,1724914035T20050430,,離島區,新界,,,,,,,,,,,,麻布村,18,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,MA PO TSUEN,18,,,,,,1725314032T20050430
Point,113.97684,22.24443,811756,815648,1564811757T20050430,,離島區,新界,,,,,,,,,,,,貝澳新圍村,82,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,PUI O SAN WAI TSUEN,82,,,,,,1564811757T20050430
Point,113.85633,22.25412,812850,803227,0322812851T20050430,,離島區,新界,,,,,,,,,,,,,,,,石仔埗街,27,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SHEK TSAI PO STREET,27,,0322812851T20050430
Point,114.0299,22.20541,807428,821113,2111407430T20050430,,離島區,新界,,,,,,,,,,,,,,,,大菜園路,146,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,TAI TSOI YUEN ROAD,146,,2111407430T20050430
Point,113.99549,22.26707,814261,817573,1757014250T20050430,,離島區,新界,,,,,,,,,,,,,,,,梅窩鄉事會路,60,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,MUI WO RURAL COMMITTEE ROAD,60,,1757014250T20050430
Point,113.97915,22.24517,811837,815886,1587811837T20050430,,離島區,新界,,,,,,,,,,,,貝澳老圍村,61,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,PUI O LO WAI TSUEN,61,,,,,,1588511838T20050430
Point,113.93089,22.22848,809997,810908,1091110015T20050430,,離島區,新界,,,,,,,,,,,,塘福,141,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,TONG FUK,141,,,,,,1090909997T20050430
Point,113.99069,22.26674,814224,817078,1708314232T20050430,,離島區,新界,,,,,,,,,,,,南邊圍,24,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,NAM BIN WAI,24,,,,,,1707914225T20050430
Point,114.11276,22.22469,809558,829658,2965809558T20041001,,離島區,新界,,,,,,,,,,,,沙埔舊村,42,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,SHA PO OLD VILLAGE,42,,,,,,2965809558T20041001
Point,113.93222,22.27709,815380,811054,1105715370P20200521,,離島區,新界,,,,,,,,,,,,,,,,松滿路,7,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,CHUNG MUN ROAD,7,,1105715370P20200521
Point,114.02854,22.21005,807943,820974,2097607944T20050430,,離島區,新界,,,,,,,,,,,,,,,,新興海傍街,35,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SAN HING PRAYA STREET,35,,2097607944T20050430
Point,114.02855,22.21002,807940,820974,2097607941T20050430,,離島區,新界,,,,,,,,,,,,,,,,新興海傍街,37,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SAN HING PRAYA STREET,37,,2097607941T20050430
Point,113.93277,22.27571,815227,811110,1114115225T20090527,,離島區,新界,,,,,,,,,,,,,,,,松逸街,6,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,CHUNG YAT STREET,6,,1111015228T20090527
Point,114.02866,22.2095,807882,820985,2098407882T20050430,,離島區,新界,,,,,,,,,,,,,,,,新興海傍街,63,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SAN HING PRAYA STREET,63,,2098407882T20050430
Point,113.94886,22.23653,810885,812762,1275010900T20110321,,離島區,新界,,,,,,,,,,,,,,,,長富街,22,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,CHEUNG FU STREET,22,,1276210886T20110321
Point,114.12491,22.20528,807408,830909,3090907407T20050430,,離島區,新界,,,,,,,,,,,,蘆鬚城,22,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,LO SO SHING,22,,,,,,3090907407T20050430
Point,114.12501,22.20521,807400,830920,3092007400T20050430,,離島區,新界,,,,,,,,,,,,蘆鬚城,11,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,LO SO SHING,11,,,,,,3092007400T20050430
Point,114.12494,22.20518,807397,830913,3091307398T20050430,,離島區,新界,,,,,,,,,,,,蘆鬚城,9,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,LO SO SHING,9,,,,,,3091307398T20050430
Point,114.0289,22.21191,808148,821011,2101108149T20050430,,離島區,新界,,,,,,,,,,,,東堤小築,10D,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,BELA VISTA VILLA,10D,,,,,,2101108149T20050430
Point,114.02861,22.20968,807902,820980,2098007903T20071227,,離島區,新界,,,,,,,,,,,,,,,,新興海傍街,51,55,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SAN HING PRAYA STREET,51,55,2098007903T20071227
Point,113.89357,22.2258,809707,807060,0706109709T20050430,,離島區,新界,,,,,,,,,,,,,,,,石壁水塘路,52,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,,,,,SHEK PIK RESERVOIR ROAD,52,,0706109709T20050430
