Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.1969,22.3721,825880,838331,3833125880T20141011,月泉樓,沙田區,新界,室,301,,3,3樓,座,4,水泉澳邨,,,,,,,沙田,博泉街,1,,YUET CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,301,,3,3/F,BLK,4,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3833125880T20141011
Point,114.19678,22.37168,825833,838318,3831125824T20141011,映泉樓,沙田區,新界,室,301,,3,3樓,座,5,水泉澳邨,,,,,,,沙田,博泉街,1,,YING CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,301,,3,3/F,BLK,5,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3831125824T20141011
Point,114.1985,22.37333,826016,838495,3843426069T20141011,茂泉樓,沙田區,新界,室,101,,1,1樓,座,11,水泉澳邨,,,,,,,沙田,博泉街,1,,MAU CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,11,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3849526017T20190926
Point,114.1985,22.37333,826016,838495,3848126029T20141011,林泉樓,沙田區,新界,室,101,,1,1樓,座,12,水泉澳邨,,,,,,,沙田,博泉街,1,,LAM CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,12,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3849526017T20190926
Point,114.19886,22.37325,826007,838533,3855326002T20141011,修泉樓,沙田區,新界,室,101,,1,1樓,座,13,水泉澳邨,,,,,,,沙田,博泉街,1,,SHOU CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,13,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3853126006T20170529
Point,114.1985,22.37333,826016,838495,3857025970T20141011,竹泉樓,沙田區,新界,室,101,,1,1樓,座,14,水泉澳邨,,,,,,,沙田,博泉街,1,,CHUK CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,14,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3849526017T20190926
Point,114.19931,22.37144,825806,838578,3855525906T20141013,崇泉樓,沙田區,新界,室,101,,1,1樓,座,15,水泉澳邨,,,,,,,沙田,博泉街,1,,SUNG CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,15,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3857925807P20170525
Point,114.19931,22.37144,825806,838578,3856325833T20141013,山泉樓,沙田區,新界,室,101,,1,1樓,座,16,水泉澳邨,,,,,,,沙田,博泉街,1,,SHAN CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,16,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3857925807P20170525
Point,114.19931,22.37144,825806,838578,3860825776T20141013,峻泉樓,沙田區,新界,室,101,,1,1樓,座,17,水泉澳邨,,,,,,,沙田,博泉街,1,,TSUN CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,17,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3857925807P20170525
Point,114.19863,22.371,825758,838509,3854525720T20141013,嶺泉樓,沙田區,新界,室,101,,1,1樓,座,18,水泉澳邨,,,,,,,沙田,博泉街,1,,LING CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,18,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3851025759T20170525
